id_departamento;id_cargo;id_loja;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
6;5;5;403010;642166;Luiz Henrique;da Rocha;17/11/1985;M;740.136.925-70;16876.32;06/12/2022;
6;9;47;910847;493847;Alexia;Siqueira;25/08/1979;M;460.925.378-00;13639.36;15/11/2019;
6;7;33;290888;376664;Pedro Lucas;Marques;28/12/2001;F;483.706.592-92;15695.49;23/02/2021;
5;2;4;503031;947493;Anthony Gabriel;da Rocha;22/11/1979;F;098.471.635-10;3731.61;01/11/2024;
4;3;38;974811;354519;João Lucas;Almeida;11/01/1997;F;218.504.639-05;5730.89;01/03/2023;
7;8;65;538480;484207;Luana;Barros;16/09/1966;M;792.401.836-04;13999.14;30/07/2023;
8;4;7;329803;543077;José Pedro;Barros;05/07/2001;M;803.957.241-04;3200.06;06/06/2024;
4;7;10;50992;603333;Zoe;Gonçalves;30/09/1979;M;312.497.685-19;9020.3;26/03/2015;
6;3;24;118603;189607;Antony;Abreu;12/08/1968;F;432.108.975-14;2022.86;25/07/2019;12/10/2021
1;7;30;560545;4726;João Lucas;Aparecida;04/08/1970;M;593.804.761-75;3655.09;02/05/2020;
4;2;3;777059;488732;Mateus;Porto;01/10/1966;M;935.680.217-30;17183.67;02/06/2015;
10;7;7;70023;563014;Bianca;da Conceição;09/09/1985;M;064.812.975-67;18630.63;24/03/2016;
7;7;18;497744;846602;Bruna;Rezende;21/03/1987;M;043.561.289-15;9562.55;13/10/2017;
1;5;35;29940;611122;Maysa;Costa;14/06/1997;F;916.250.743-52;14521.28;29/07/2017;
8;3;36;624849;542147;Bella;Cavalcanti;27/05/1986;M;389.054.172-05;6156.79;27/07/2020;
2;5;45;25304;725983;Cecilia;Fonseca;02/11/1966;M;065.138.729-95;12985.12;28/01/2018;
7;4;13;601019;692089;Maya;Jesus;27/07/1985;F;296.371.805-59;5230.64;18/07/2024;
2;9;28;110657;726796;André;da Rosa;08/06/1971;F;124.938.567-91;3804.12;21/03/2023;
8;3;59;477000;574384;Maria Fernanda;Campos;10/12/1975;F;954.286.370-56;3884.31;19/05/2023;
2;9;7;351896;859926;Olívia;Montenegro;08/09/1972;M;649.507.328-38;9895.33;10/08/2019;
7;1;19;468713;758555;Benjamim;Alves;30/05/1992;M;685.439.721-91;11720.58;16/09/2024;03/10/2024
8;4;45;450352;252770;Benicio;Pereira;31/01/1983;F;346.017.529-06;10328.79;23/01/2017;
8;5;13;377464;685028;Maysa;Dias;30/10/1988;F;274.398.106-78;12589.77;25/07/2023;
9;2;59;196720;314472;Vinícius;Gonçalves;16/04/1995;M;914.876.503-10;19004.65;08/03/2018;
1;6;46;912299;651990;Caio;Alves;11/03/1992;M;710.853.624-26;15666.34;02/04/2016;
4;7;35;520199;201381;Ana Julia;Fogaça;05/10/1967;M;750.298.416-01;8731.53;28/09/2024;
6;9;41;196759;759093;Emanuelly;Cirino;11/05/1959;F;768.510.392-30;4889.27;22/03/2022;
10;7;29;159540;664317;Marina;Garcia;08/10/1968;F;639.512.087-59;18128.8;07/05/2020;
4;8;45;34506;254771;Eloá;da Rocha;27/06/1989;F;532.817.960-95;18241.58;10/07/2016;
9;4;41;540;45658;Stella;Pastor;05/01/2000;M;752.089.134-88;3982.13;09/11/2016;
10;4;6;692932;717772;Henry Gabriel;Garcia;15/10/1980;M;549.601.237-61;17446.06;05/10/2017;
7;5;43;928422;716204;Liam;Melo;04/04/1975;F;184.506.327-90;10628.45;12/07/2021;
6;9;34;884200;373853;Maria Fernanda;Mendonça;02/01/2004;F;290.716.384-13;8730.13;30/08/2019;10/05/2020
6;8;10;70594;153706;Guilherme;Cunha;08/06/1979;M;627.589.143-28;15451.85;25/04/2019;
7;8;2;742135;566856;Luiz Gustavo;Castro;14/09/1964;M;385.769.012-77;18004.28;07/01/2020;
1;7;51;217394;91822;Maria Cecília;Araújo;27/05/1968;F;527.160.938-30;12331.27;26/07/2016;
7;9;52;220692;664146;Eloah;Sá;01/03/1974;M;152.964.738-09;19272.73;19/09/2020;
9;8;39;323624;398616;Maria Luísa;Montenegro;28/12/2003;M;490.856.137-01;2948.25;22/05/2023;20/07/2024
8;1;66;213864;439714;Henry;das Neves;18/10/1988;F;210.345.689-06;7273.55;15/08/2020;
4;1;3;616454;905556;Rafael;Farias;07/07/1992;F;280.531.769-68;4337.52;24/03/2017;
10;8;53;291984;920683;Henry;Araújo;22/09/1980;M;431.507.982-05;8580.27;23/11/2023;
6;4;18;864177;618903;Emilly;Leão;24/02/1973;F;603.487.519-66;18808.4;19/04/2018;
6;8;19;66374;552929;Davi Lucas;Pacheco;28/02/2002;F;254.936.817-73;9541.94;28/05/2019;
1;2;43;455344;636649;Pietra;da Rosa;24/01/1989;M;856.923.740-56;15590.3;08/07/2018;
2;7;56;259922;33335;Maria Helena;Sá;17/03/1979;F;692.138.470-50;6387.07;14/03/2016;
5;6;37;646109;842091;Vitor Hugo;Montenegro;28/04/1993;M;297.031.568-86;15283.51;20/10/2015;
1;6;21;540428;579062;Pietra;Andrade;18/09/2006;M;192.846.750-49;4486.33;03/07/2016;
1;5;1;347688;144356;Fernanda;Mendonça;04/06/1967;F;583.416.729-28;19921.74;01/07/2016;
9;7;2;829064;794647;João Lucas;Leão;17/05/1965;M;328.576.401-53;6153.18;04/08/2020;
2;3;22;508846;36343;Zoe;Brito;08/01/1965;M;608.123.945-42;7925.43;24/12/2016;
4;3;57;727381;695586;Bella;Azevedo;28/08/1991;M;974.130.268-13;8882.1;26/05/2016;
8;6;41;165635;282251;Yuri;Marques;19/04/1959;F;928.546.731-82;19516.04;10/01/2016;
4;4;2;488354;868451;Heloisa;da Mata;26/09/1990;F;406.783.591-48;19697.1;24/06/2020;
1;2;54;692362;859132;Ana Cecília;Pereira;17/06/1969;F;790.421.386-96;7204.67;28/11/2017;
6;1;12;88678;641428;Levi;Barros;15/07/1987;M;872.391.560-95;6909.49;11/04/2016;
5;4;52;537616;581617;Francisco;da Cruz;09/07/1966;F;379.082.415-14;17503.76;30/05/2022;
9;9;36;871875;429052;Rafaela;Souza;26/06/1961;M;476.813.025-90;2986.89;09/08/2020;06/06/2022
6;3;15;310973;252749;Cecília;da Rocha;12/12/1969;F;243.609.751-80;13962.18;23/03/2019;
1;1;39;669446;886740;Lucas Gabriel;Guerra;04/10/1960;F;126.305.984-89;2909.21;19/07/2018;20/04/2021
6;6;52;574459;685236;Marcela;Novais;26/03/2000;F;128.645.097-76;2396.01;06/07/2018;
9;3;15;272181;626157;Stella;Araújo;18/06/1992;M;108.495.327-79;16040.17;27/09/2023;
10;4;12;265781;996990;Amanda;Oliveira;09/07/1997;F;125.640.839-51;18344.75;04/03/2024;
8;2;20;444234;392662;Rael;Pacheco;19/07/1979;M;065.927.481-76;11133.34;21/06/2024;
8;7;37;32095;250075;Kaique;Fogaça;26/06/1961;M;069.318.457-48;7203.5;10/11/2017;
3;8;7;15933;936920;Maria;Nascimento;21/06/1963;F;091.735.628-40;11221.45;13/03/2024;
4;8;30;295375;281597;Henrique;Alves;28/08/1961;F;694.130.258-51;9482.83;13/09/2023;
1;3;25;743618;930001;Murilo;Moraes;13/02/1983;F;930.864.751-10;5245.57;30/08/2022;
5;3;44;195330;578477;Léo;Nunes;17/04/1972;F;309.825.471-88;11567.13;28/04/2017;
7;3;41;255170;795092;Luiz Miguel;Oliveira;14/02/1987;M;406.789.351-57;17799.74;26/08/2018;
3;4;63;549470;811545;Julia;Teixeira;21/03/1985;F;287.459.063-00;16274.15;19/07/2018;
1;8;25;828357;948782;Olivia;Guerra;18/12/1991;M;318.762.059-03;2653.78;08/02/2017;
9;7;63;222812;403501;Sarah;Pinto;07/02/1971;F;864.021.953-24;3406.16;10/06/2022;
9;1;43;942799;865114;Vitor Hugo;Vasconcelos;27/03/1987;M;034.129.568-05;1695.13;15/11/2019;
4;7;64;472262;706845;Danilo;da Luz;24/04/2006;F;154.926.708-67;19716.69;24/04/2021;30/10/2021
7;5;58;761472;80358;Sophie;da Cunha;11/02/2004;M;256.047.398-47;12341.58;12/03/2019;
1;1;14;536112;848411;Murilo;Moraes;01/05/1979;M;196.542.807-01;14322.77;05/10/2019;
3;9;43;303201;14148;Ana Beatriz;Cavalcanti;13/12/1991;M;438.071.295-88;7997.21;13/06/2020;
5;9;29;672827;721718;Gustavo;Vieira;07/06/1968;F;752.038.419-50;3971.93;10/02/2023;
4;7;42;355863;496530;João Miguel;da Paz;23/12/1961;F;617.480.953-66;9646.89;03/11/2019;
5;6;24;365954;894608;Heitor;Lima;15/07/2001;F;940.873.621-40;8823.44;28/09/2018;
9;5;60;707351;854464;Samuel;Castro;05/05/2003;M;192.763.840-22;4992.98;20/01/2018;
9;3;59;534415;147079;Carolina;Cirino;03/09/2003;F;052.947.168-01;18465.77;31/12/2022;
5;8;1;950385;682133;Rebeca;Pimenta;18/05/2006;M;745.801.926-30;16104.97;12/04/2019;
5;8;3;724959;72113;Olivia;Santos;06/01/1982;M;354.860.972-47;5223.24;09/07/2016;
5;1;33;865559;916015;Luna;Santos;30/12/1977;M;547.029.138-32;18881.62;21/12/2020;
3;6;64;639000;851210;Fernanda;Costa;22/01/1960;F;684.370.519-75;1666.7;05/04/2022;13/11/2022
1;1;40;637084;960993;Francisco;Cardoso;29/04/1962;M;843.652.190-06;16878.33;01/09/2018;
4;7;61;863198;524086;Luana;Dias;19/09/2002;F;401.326.789-69;17377.44;22/01/2015;
7;2;12;733470;25936;Levi;Abreu;21/03/1970;M;901.287.436-03;1764.06;08/03/2020;
6;4;3;912896;965584;Evelyn;Sousa;04/06/2003;F;857.460.192-67;5140.95;28/10/2018;
3;8;53;690063;158489;Gael Henrique;Carvalho;21/01/1966;F;081.456.372-44;12355.83;08/08/2021;
4;1;30;56789;457321;Arthur;Sousa;26/10/2000;M;853.142.976-55;13458.07;01/10/2023;
3;9;43;89358;439690;Carlos Eduardo;Marques;15/09/1997;F;936.247.015-25;7637.24;13/08/2023;
10;4;50;749134;64449;Vitor;Machado;09/04/1989;F;145.703.286-44;19473.07;19/09/2016;
5;8;44;504627;638552;Bella;Pastor;19/01/1966;F;830.762.954-38;6487.13;17/05/2023;
8;3;13;941666;112905;Renan;da Mota;25/11/1993;F;493.578.612-46;11840.13;03/07/2020;
8;7;15;703534;166773;Arthur;Teixeira;01/02/1998;F;941.250.736-43;15676.28;03/05/2019;
2;2;29;879468;195062;Cecília;da Mota;21/05/2001;F;327.986.045-83;6942.82;11/04/2024;
7;5;26;289538;823265;Cauã;Vasconcelos;15/12/1975;M;598.032.174-88;13252.76;18/08/2015;
9;2;21;8470;42885;Valentina;Montenegro;26/06/1979;M;549.026.378-47;19513.66;24/12/2020;20/10/2024
2;7;28;403768;821895;Ana Beatriz;Sales;13/11/1976;F;709.162.584-67;17889.6;04/05/2021;
3;2;11;737048;411085;Lívia;Vieira;27/08/1984;M;905.876.314-57;2401.08;14/11/2017;
1;1;24;628184;820004;Maria Flor;Caldeira;17/03/2006;F;680.271.534-17;3951.0;27/01/2022;
5;7;21;424381;935385;Sabrina;Ribeiro;31/05/1998;M;415.392.780-50;15239.9;05/09/2015;
9;3;39;587798;987161;Raquel;da Costa;19/12/1988;M;806.294.175-20;13418.47;04/06/2024;
3;2;38;604558;492415;Ryan;Alves;17/07/1995;F;523.476.910-07;6455.63;22/06/2022;
1;1;8;548898;811443;Vinicius;Cavalcanti;26/06/1961;M;549.721.306-52;17709.77;30/07/2016;
3;3;9;873084;798708;João Gabriel;Peixoto;03/05/1981;M;920.741.568-20;18858.5;11/06/2017;
6;1;10;776309;860395;Ágatha;Cirino;08/08/1986;F;605.294.837-00;16994.84;16/02/2021;
2;2;52;391137;217167;Emilly;Fernandes;29/09/1964;F;958.031.274-50;9844.68;07/06/2017;
8;9;6;552019;88456;Otávio;Moura;01/07/1971;M;921.845.063-89;7337.27;16/12/2020;
7;9;18;503354;578062;Thomas;Martins;20/09/1976;F;726.380.541-35;11095.04;04/12/2017;
3;7;61;869023;916966;Bárbara;Machado;18/05/1964;F;594.682.130-05;4241.51;10/04/2018;
3;1;56;402703;675846;Levi;Pacheco;27/02/1990;M;963.802.157-86;13788.76;01/11/2021;
10;5;10;369344;983894;Gabriel;Aragão;20/04/1985;F;436.059.182-98;8939.32;10/04/2023;
10;8;5;537302;361992;Laís;Guerra;09/06/1986;M;042.179.386-40;15878.27;01/10/2018;
7;6;51;358890;830996;José;da Cunha;31/01/1960;M;759.624.130-16;6120.74;26/03/2023;
2;6;52;456351;803823;João Guilherme;da Mata;17/12/1972;M;504.731.896-66;11596.35;19/02/2017;
2;1;59;597589;376121;Thiago;Silveira;14/02/2002;M;983.617.452-46;18935.97;04/03/2017;
5;8;10;506611;792696;Bento;Souza;27/08/1999;F;695.218.374-46;1524.12;23/12/2018;
4;8;41;778932;760500;Maria Eduarda;Costa;06/01/2006;F;278.053.194-05;14143.22;09/02/2022;
3;1;57;798182;774666;Gustavo Henrique;das Neves;08/04/1977;F;293.815.607-30;11229.5;23/11/2015;03/09/2017
3;7;59;729121;301763;José;da Cunha;27/12/1997;F;492.078.561-58;5441.03;23/04/2019;
8;3;2;641279;463136;Bruna;Silva;02/06/1999;F;894.607.531-75;12200.24;02/02/2022;02/09/2024
10;3;16;537292;450399;Maria Sophia;Vieira;27/06/1980;F;931.860.257-02;5888.72;06/06/2017;
4;4;43;267301;253544;Bruno;Albuquerque;15/06/1967;F;650.294.387-00;18932.55;29/08/2016;
6;3;44;337699;255407;Matheus;Cunha;02/11/1980;M;862.095.741-49;17115.45;28/07/2024;
3;9;63;738883;744983;Igor;Jesus;21/12/1972;M;518.972.640-11;18033.03;16/07/2018;
4;3;40;629486;375325;Hadassa;Lopes;31/05/1972;M;304.951.827-88;14633.37;16/07/2020;
8;4;61;308012;408614;Theodoro;Moraes;05/10/1974;F;730.459.216-80;10967.3;06/07/2015;
7;6;20;766373;21745;Guilherme;Duarte;16/05/1981;M;149.728.036-22;5053.67;16/01/2023;
3;9;21;480598;84868;Kaique;Duarte;09/03/1974;F;239.054.617-06;10777.26;07/03/2024;
7;6;37;889714;706441;Ravy;Lima;19/09/1975;F;315.872.064-71;2507.37;23/04/2018;
1;6;34;167472;799968;Maria Laura;da Luz;21/06/1991;F;372.416.958-28;12877.29;02/05/2019;
5;9;50;942756;435020;Heloisa;Cavalcante;13/10/1967;F;987.014.235-41;8437.05;31/12/2014;
2;2;39;828772;658662;Ana Laura;Machado;13/04/1973;M;634.720.591-25;10863.42;22/04/2015;
10;9;42;347007;768531;Ágatha;Vieira;14/05/1960;M;096.423.578-10;18170.89;30/04/2024;
1;2;55;863593;978438;Giovanna;Caldeira;04/07/1987;F;405.862.793-00;3192.35;26/10/2023;
7;3;55;809677;935425;Gael Henrique;Oliveira;01/09/1995;M;036.729.485-00;6637.88;09/07/2017;
3;4;27;143555;136418;Rhavi;da Conceição;30/09/1991;M;946.108.352-15;6270.77;01/02/2017;
3;5;62;214368;82248;Isabel;Sales;28/09/2003;M;713.806.924-31;18116.93;10/01/2022;
3;4;36;912668;617390;Théo;Pereira;09/12/1971;M;806.153.794-00;8001.8;12/06/2021;
3;5;44;85526;942077;Maria Luiza;Rios;01/12/1989;F;965.874.103-75;16147.99;21/12/2023;
1;3;52;863935;217194;Melissa;da Costa;04/01/1982;M;436.278.591-46;9236.65;29/05/2018;
9;1;12;527771;334230;Gabriel;da Rosa;29/03/1979;M;319.748.205-05;13891.48;13/10/2022;
8;4;9;986313;680693;Samuel;da Mota;13/06/1994;F;561.439.082-06;13992.69;16/10/2023;
6;8;26;285378;369755;Vitor;da Luz;18/06/1959;F;693.041.852-89;5530.64;17/07/2020;
2;3;57;393811;119323;Letícia;Silveira;20/09/1984;M;047.586.932-00;11062.8;11/06/2017;
8;3;13;443082;274306;Renan;Cavalcante;24/06/1981;M;624.931.075-43;15585.3;02/03/2018;
2;5;45;461892;342939;Thales;Carvalho;11/10/1959;F;074.258.916-11;10969.66;24/09/2017;
7;7;16;576275;131981;Breno;Cavalcante;15/05/2003;M;086.297.541-76;13637.17;15/07/2023;
8;9;66;798396;603409;Ravi;da Luz;13/07/1984;F;067.315.928-03;5387.49;13/10/2023;
2;2;27;561309;421648;Pedro Henrique;Pires;03/12/1996;M;654.187.092-67;10874.29;07/05/2016;
3;1;23;211301;244329;Léo;Caldeira;10/02/1990;M;075.231.968-02;3260.04;09/08/2017;
2;9;44;222948;551170;Lorena;Souza;22/10/2006;M;340.716.259-61;5542.14;04/09/2019;
2;9;15;136551;633125;Agatha;Moura;26/05/1981;M;521.934.086-70;11679.38;27/06/2017;
10;7;36;629940;414081;Lucas;Fernandes;08/02/1987;F;384.526.790-92;13944.11;19/09/2023;
10;1;53;367833;362152;Davi Lucas;Ribeiro;29/06/1987;M;167.805.324-44;14488.03;15/05/2021;
4;8;47;225699;543108;Léo;Jesus;27/01/1997;M;056.271.984-94;16774.96;01/03/2024;
8;8;11;95849;633625;Ana Sophia;Peixoto;14/09/1971;F;803.754.692-65;16964.69;22/03/2018;
6;5;35;919900;703443;Alice;Novais;22/11/1972;M;405.762.389-29;12864.23;26/02/2018;
6;2;30;241275;903047;Ana Clara;Costela;16/05/1989;M;408.369.725-38;9073.12;18/08/2016;
1;8;43;296656;150971;Emanuelly;Leão;24/07/1974;F;465.910.283-15;15175.37;26/07/2021;
9;6;37;335748;716675;Fernanda;da Mota;16/04/1981;M;389.465.017-66;8150.64;14/05/2018;
4;4;23;309533;546770;Alana;Castro;29/05/1971;F;730.918.456-48;13543.97;08/05/2017;
7;1;36;149657;462293;Alícia;Santos;13/11/1979;M;034.869.271-40;6824.19;23/01/2021;
9;4;18;870421;631624;Pietro;Pinto;18/06/1998;F;015.738.249-41;7973.58;04/12/2014;
10;7;59;277741;777060;Davi Luiz;Rios;21/11/1999;M;637.184.529-28;3660.32;12/08/2017;
8;9;7;444405;982420;Leonardo;Abreu;04/08/1994;M;716.592.803-03;17022.11;15/08/2022;
8;2;5;715610;384483;Matheus;Silva;03/03/1992;M;602.794.531-16;3368.49;28/11/2014;
1;1;7;902644;745163;Marina;Azevedo;24/12/1990;M;475.390.281-14;10114.58;04/10/2022;
10;5;57;736851;589815;Clarice;Macedo;28/10/2002;F;275.094.186-58;4505.77;25/10/2023;
10;9;53;167624;520794;Allana;Rezende;23/05/1964;M;207.643.985-47;1743.42;09/04/2022;
10;3;18;906148;667764;Clarice;da Rosa;17/08/1988;M;098.137.462-03;17192.29;12/06/2018;
10;3;15;71213;110736;Igor;da Mata;13/02/1960;F;270.869.135-02;3266.01;26/07/2018;
10;5;35;606411;440243;Rhavi;Ramos;08/10/1973;M;809.635.274-10;14602.57;04/12/2015;
8;1;38;363896;349027;Calebe;Araújo;24/03/2002;F;364.809.257-00;13289.15;27/03/2016;
1;5;1;684622;253616;Ester;Silveira;16/07/1980;M;839.462.105-89;15858.76;21/11/2020;
3;4;66;914994;548290;Davi Luiz;Brito;15/04/1978;M;694.710.258-85;9880.13;16/01/2018;17/06/2018
1;5;17;441274;606330;Julia;Novais;26/12/1960;M;945.107.832-05;14649.92;12/06/2020;
9;7;3;968894;210170;Henry Gabriel;Pires;12/02/2003;F;148.305.679-10;3256.33;27/06/2019;
5;4;52;839736;678727;Henry;Carvalho;03/12/1995;F;158.627.039-77;18210.55;31/10/2019;
6;3;11;471796;27540;Eloá;da Mota;11/05/1959;F;275.160.384-07;19371.66;17/08/2017;
5;9;30;652221;809464;Luiz Gustavo;Porto;17/12/2000;F;381.254.907-79;10161.83;15/07/2018;
9;4;36;168112;878137;Maria Eduarda;Pastor;21/04/1997;M;371.982.450-05;6435.58;01/02/2022;
5;4;48;508347;922969;Heitor;Dias;07/05/1985;F;653.127.489-19;6397.68;04/02/2018;
10;8;5;281158;996658;Oliver;Azevedo;04/07/1984;M;329.087.645-47;14338.69;30/01/2021;
5;2;9;689492;32719;Leandro;Cavalcante;19/03/1983;F;765.289.340-29;7237.53;23/07/2022;
4;6;30;430236;817221;João Guilherme;Ribeiro;13/06/1990;M;265.907.183-77;19299.25;30/05/2020;
6;8;46;462849;182208;Nicolas;Campos;30/07/1978;F;501.934.786-84;9412.22;21/12/2022;
6;2;50;92062;584725;Davi Lucca;da Costa;19/01/1964;F;398.260.571-77;3923.84;14/01/2015;
9;7;55;686380;503323;Camila;Pinto;30/11/1962;M;526.093.184-05;8776.17;20/12/2022;
7;1;13;708117;881762;Stella;Rios;03/10/2002;F;509.863.427-00;12614.47;31/01/2019;
9;2;29;585004;701274;Sara;Araújo;28/09/2004;F;169.378.245-64;1502.48;20/12/2014;
2;6;34;789668;354144;Sophia;Andrade;16/11/1997;F;328.916.507-86;17167.35;15/07/2023;
10;8;9;274232;572375;Maria Isis;Mendonça;22/04/1985;M;475.968.032-29;18844.37;27/06/2022;
2;1;8;112343;345643;Maria Vitória;Mendes;24/01/1977;M;630.752.819-21;7280.69;14/11/2024;
5;2;31;107329;571221;Augusto;Nascimento;31/07/2001;F;359.812.670-03;15199.03;27/03/2019;
2;3;62;466166;173617;Hadassa;Cunha;24/02/1963;M;956.183.407-39;10106.96;21/01/2022;
3;8;54;738862;872149;Eduarda;Vieira;08/11/1983;M;659.820.137-30;11873.28;12/07/2018;
2;2;28;324854;86890;Francisco;Dias;27/09/1959;F;693.471.580-20;5360.21;28/02/2015;
4;8;8;676471;623466;Oliver;Porto;24/02/1979;F;134.095.728-05;4951.59;29/05/2020;
1;7;47;992960;631740;Ana Beatriz;Castro;27/03/1975;M;870.613.945-01;6740.88;01/06/2022;
8;8;64;923364;780729;Vitor Gabriel;Costa;28/11/1993;F;825.917.643-28;7874.86;30/10/2020;
3;4;53;943806;484730;Manuella;Mendes;02/02/1987;F;273.985.401-32;13389.56;27/03/2023;
10;5;63;708422;259203;Caroline;Pires;17/03/1962;M;579.863.041-20;19671.02;27/11/2019;
9;3;37;207341;856037;Luiza;Fernandes;12/06/2003;F;715.936.082-68;19098.69;26/12/2014;
9;3;12;34522;515422;Daniela;Vasconcelos;09/06/1960;F;976.150.234-16;18003.26;12/01/2024;
8;6;4;12490;206987;Pedro Henrique;Rodrigues;07/09/1966;M;861.402.975-67;2760.24;22/07/2022;11/03/2023
2;9;52;727175;704421;Nicole;Pastor;10/02/1960;F;964.327.180-31;12848.61;26/01/2019;
7;1;39;571007;500355;Murilo;Mendonça;24/05/1975;F;345.182.609-70;15175.96;03/03/2018;
10;5;26;872187;801692;Noah;Pimenta;13/12/1999;F;362.957.048-83;9804.23;10/02/2020;
5;2;32;40778;90256;Pedro Henrique;Alves;02/08/1962;F;517.263.480-08;8509.93;23/05/2024;
4;5;66;508252;419999;Esther;Moura;19/04/2000;M;156.204.973-99;13116.22;06/11/2024;
8;3;19;418472;707349;Hadassa;Moura;20/09/1982;F;482.510.693-51;18481.87;20/08/2015;
10;5;16;492501;574269;Pedro Lucas;Rezende;10/04/1993;F;569.870.342-65;7125.01;11/02/2024;
10;3;26;363500;39071;Juliana;Almeida;04/12/1986;F;683.092.741-22;9624.3;10/07/2018;
2;4;3;347499;242262;Marina;Martins;14/08/1970;F;947.620.815-58;1944.69;09/09/2022;
3;8;45;919861;72484;Kevin;Nascimento;05/07/1977;M;017.832.694-13;4777.64;22/12/2018;
4;3;16;10394;685984;Melissa;Rodrigues;16/11/1969;F;701.642.593-25;13990.76;23/09/2018;
7;8;4;326646;557141;Henry Gabriel;Jesus;30/11/1991;M;981.465.370-57;4448.8;04/09/2020;
2;2;66;496606;854350;Stephany;Mendes;08/12/1966;F;841.920.736-50;15073.72;29/08/2020;
7;1;25;614439;859659;Maria Liz;Câmara;29/08/1984;F;580.264.371-44;7638.66;16/12/2021;
1;5;36;230431;975207;Ana Vitória;Lopes;15/01/1988;F;732.801.546-26;13221.51;03/08/2017;
4;7;39;918625;71349;Gustavo Henrique;Castro;20/03/1994;F;318.697.054-75;2248.17;09/08/2017;
2;6;20;7416;308900;Isaac;Leão;12/09/1981;F;837.065.124-08;2573.0;23/08/2016;
1;3;52;917463;622814;Enzo Gabriel;Pinto;08/04/1964;M;024.375.168-08;10190.04;30/07/2024;
3;1;15;993550;778602;Pietro;Duarte;19/10/1977;M;279.851.403-79;16218.45;11/12/2022;
2;2;43;211569;860568;Gabrielly;Araújo;19/12/1998;M;204.863.579-29;18787.31;27/01/2020;
2;8;57;752482;901355;Eduardo;Rios;11/01/1972;F;076.358.149-66;19763.15;20/11/2020;
3;9;32;106820;144910;Mariane;Lima;03/06/1981;F;908.674.315-39;15002.57;28/06/2022;
3;2;30;656962;531150;Milena;Abreu;08/01/1976;M;309.624.581-98;15012.77;11/02/2021;
2;7;34;939907;389824;Oliver;da Cruz;21/09/1971;F;501.867.239-03;11891.33;24/12/2023;
7;5;38;253940;593482;Heloísa;da Mata;13/08/2001;M;327.961.085-03;4320.98;27/12/2016;
6;5;20;988157;370045;Carolina;Pacheco;30/05/1971;F;146.295.073-61;1887.86;16/06/2018;
5;4;9;684178;947103;Ana Luiza;da Cunha;27/02/1962;M;127.689.035-40;4944.98;20/06/2023;
8;3;24;288901;273416;Theo;Câmara;26/10/1967;M;739.648.012-40;17636.01;20/02/2024;
6;6;46;209826;663535;Luiz Gustavo;Abreu;07/10/1986;M;928.537.140-04;10781.01;22/12/2020;
5;6;8;198725;665628;Rael;Pinto;16/11/1992;M;067.942.138-69;12925.27;12/05/2015;
6;7;20;806822;108156;Aylla;Mendonça;08/11/1963;F;864.791.520-85;15831.8;18/12/2022;17/03/2023
9;6;28;33545;668758;Noah;Machado;14/08/1978;F;948.057.216-85;5784.02;19/02/2015;
7;9;40;283296;816186;Benicio;Martins;27/01/1962;M;210.967.435-07;18515.97;18/06/2015;
5;2;21;351196;680062;Ana Sophia;Farias;02/01/2000;F;970.456.321-34;1644.02;21/10/2019;
4;3;61;265703;387238;Benjamim;da Costa;04/02/1983;M;592.316.048-05;4662.62;16/02/2024;
10;2;28;427831;299009;Paulo;da Rosa;13/03/1969;M;906.721.835-95;6274.03;29/07/2022;
10;3;29;345399;180338;Kaique;Câmara;05/08/2000;F;546.890.371-75;5832.78;13/05/2019;
4;1;33;674171;569481;Bernardo;Fonseca;07/02/1998;M;493.526.817-46;9896.81;17/02/2023;
8;6;66;861892;363486;Henry Gabriel;Sampaio;11/02/1964;F;632.591.748-00;3665.08;18/05/2022;
7;6;55;195081;503206;Julia;Costela;02/10/1995;M;751.894.360-39;14863.78;02/04/2015;
7;1;66;699307;910814;Benício;Barbosa;06/02/2005;M;386.524.091-70;12870.86;26/11/2019;
7;3;59;161328;711698;Maya;Martins;08/12/1962;F;487.293.160-22;8553.58;19/09/2015;
4;5;2;66237;735119;Manuella;Nunes;27/03/1975;M;390.278.614-04;18308.12;19/04/2017;
3;2;3;161715;262450;Hadassa;Marques;23/08/1967;M;623.087.491-13;8861.72;16/04/2019;
7;6;66;564635;763678;José Pedro;Siqueira;10/02/1979;F;034.219.875-05;10574.08;02/05/2020;
10;6;34;269494;264713;Luiz Miguel;das Neves;14/02/1993;F;103.924.675-34;8445.19;23/10/2018;
8;9;32;993311;526515;Ana Luiza;Correia;16/06/2002;M;806.273.594-00;9304.74;18/11/2014;
7;1;5;22606;434632;João;da Conceição;03/01/1997;M;082.467.193-78;19114.19;07/07/2015;
1;1;37;516760;711696;Maysa;Peixoto;20/01/1980;F;835.017.469-20;19042.98;26/08/2023;
8;9;2;466517;582888;Maria Liz;das Neves;14/04/1989;F;435.168.902-15;12196.03;13/03/2022;
1;6;61;220461;322817;Heloisa;da Mota;14/09/1973;F;547.913.862-64;2733.67;19/06/2018;
10;8;27;659426;134968;Cauã;da Cunha;09/08/1997;F;807.493.152-88;7339.48;01/03/2019;
