id_departamento;id_cargo;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
4;2;777059;488732;Mateus;Porto;1966-10-01;M;935.680.217-30;17183.67;2015-06-02;
10;7;70023;563014;Bianca;da Conceição;1985-09-09;M;064.812.975-67;18630.63;2016-03-24;
7;7;497744;846602;Bruna;Rezende;1987-03-21;M;043.561.289-15;9562.55;2017-10-13;
1;5;29940;611122;Maysa;Costa;1997-06-14;F;916.250.743-52;14521.28;2017-07-29;
8;3;624849;542147;Bella;Cavalcanti;1986-05-27;M;389.054.172-05;6156.79;2020-07-27;
2;5;25304;725983;Cecilia;Fonseca;1966-11-02;M;065.138.729-95;12985.12;2018-01-28;
7;4;601019;692089;Maya;Jesus;1985-07-27;F;296.371.805-59;5230.64;2024-07-18;
2;9;110657;726796;André;da Rosa;1971-06-08;F;124.938.567-91;3804.12;2023-03-21;
8;3;477000;574384;Maria Fernanda;Campos;1975-12-10;F;954.286.370-56;3884.31;2023-05-19;
2;9;351896;859926;Olívia;Montenegro;1972-09-08;M;649.507.328-38;9895.33;2019-08-10;
7;1;468713;758555;Benjamim;Alves;1992-05-30;M;685.439.721-91;11720.58;2024-09-16;2024-10-03
8;4;450352;252770;Benicio;Pereira;1983-01-31;F;346.017.529-06;10328.79;2017-01-23;
8;5;377464;685028;Maysa;Dias;1988-10-30;F;274.398.106-78;12589.77;2023-07-25;
9;2;196720;314472;Vinícius;Gonçalves;1995-04-16;M;914.876.503-10;19004.65;2018-03-08;
1;6;912299;651990;Caio;Alves;1992-03-11;M;710.853.624-26;15666.34;2016-04-02;
4;7;520199;201381;Ana Julia;Fogaça;1967-10-05;M;750.298.416-01;8731.53;2024-09-28;
6;9;196759;759093;Emanuelly;Cirino;1959-05-11;F;768.510.392-30;4889.27;2022-03-22;
10;7;159540;664317;Marina;Garcia;1968-10-08;F;639.512.087-59;18128.8;2020-05-07;
4;8;34506;254771;Eloá;da Rocha;1989-06-27;F;532.817.960-95;18241.58;2016-07-10;
9;4;540;45658;Stella;Pastor;2000-01-05;M;752.089.134-88;3982.13;2016-11-09;
10;4;692932;717772;Henry Gabriel;Garcia;1980-10-15;M;549.601.237-61;17446.06;2017-10-05;
7;5;928422;716204;Liam;Melo;1975-04-04;F;184.506.327-90;10628.45;2021-07-12;
6;9;884200;373853;Maria Fernanda;Mendonça;2004-01-02;F;290.716.384-13;8730.13;2019-08-30;2020-05-10
6;8;70594;153706;Guilherme;Cunha;1979-06-08;M;627.589.143-28;15451.85;2019-04-25;
7;8;742135;566856;Luiz Gustavo;Castro;1964-09-14;M;385.769.012-77;18004.28;2020-01-07;
1;7;217394;91822;Maria Cecília;Araújo;1968-05-27;F;527.160.938-30;12331.27;2016-07-26;
7;9;220692;664146;Eloah;Sá;1974-03-01;M;152.964.738-09;19272.73;2020-09-19;
9;8;323624;398616;Maria Luísa;Montenegro;2003-12-28;M;490.856.137-01;2948.25;2023-05-22;2024-07-20
8;1;213864;439714;Henry;das Neves;1988-10-18;F;210.345.689-06;7273.55;2020-08-15;
4;1;616454;905556;Rafael;Farias;1992-07-07;F;280.531.769-68;4337.52;2017-03-24;
10;8;291984;920683;Henry;Araújo;1980-09-22;M;431.507.982-05;8580.27;2023-11-23;
6;4;864177;618903;Emilly;Leão;1973-02-24;F;603.487.519-66;18808.4;2018-04-19;
6;8;66374;552929;Davi Lucas;Pacheco;2002-02-28;F;254.936.817-73;9541.94;2019-05-28;
1;2;455344;636649;Pietra;da Rosa;1989-01-24;M;856.923.740-56;15590.3;2018-07-08;
2;7;259922;33335;Maria Helena;Sá;1979-03-17;F;692.138.470-50;6387.07;2016-03-14;
5;6;646109;842091;Vitor Hugo;Montenegro;1993-04-28;M;297.031.568-86;15283.51;2015-10-20;
1;6;540428;579062;Pietra;Andrade;2006-09-18;M;192.846.750-49;4486.33;2016-07-03;
1;5;347688;144356;Fernanda;Mendonça;1967-06-04;F;583.416.729-28;19921.74;2016-07-01;
9;7;829064;794647;João Lucas;Leão;1965-05-17;M;328.576.401-53;6153.18;2020-08-04;
2;3;508846;36343;Zoe;Brito;1965-01-08;M;608.123.945-42;7925.43;2016-12-24;
4;3;727381;695586;Bella;Azevedo;1991-08-28;M;974.130.268-13;8882.1;2016-05-26;
8;6;165635;282251;Yuri;Marques;1959-04-19;F;928.546.731-82;19516.04;2016-01-10;
4;4;488354;868451;Heloisa;da Mata;1990-09-26;F;406.783.591-48;19697.1;2020-06-24;
1;2;692362;859132;Ana Cecília;Pereira;1969-06-17;F;790.421.386-96;7204.67;2017-11-28;
6;1;88678;641428;Levi;Barros;1987-07-15;M;872.391.560-95;6909.49;2016-04-11;
5;4;537616;581617;Francisco;da Cruz;1966-07-09;F;379.082.415-14;17503.76;2022-05-30;
9;9;871875;429052;Rafaela;Souza;1961-06-26;M;476.813.025-90;2986.89;2020-08-09;2022-06-06
6;3;310973;252749;Cecília;da Rocha;1969-12-12;F;243.609.751-80;13962.18;2019-03-23;
1;1;669446;886740;Lucas Gabriel;Guerra;1960-10-04;F;126.305.984-89;2909.21;2018-07-19;2021-04-20
6;6;574459;685236;Marcela;Novais;2000-03-26;F;128.645.097-76;2396.01;2018-07-06;
9;3;272181;626157;Stella;Araújo;1992-06-18;M;108.495.327-79;16040.17;2023-09-27;
10;4;265781;996990;Amanda;Oliveira;1997-07-09;F;125.640.839-51;18344.75;2024-03-04;
8;2;444234;392662;Rael;Pacheco;1979-07-19;M;065.927.481-76;11133.34;2024-06-21;
8;7;32095;250075;Kaique;Fogaça;1961-06-26;M;069.318.457-48;7203.5;2017-11-10;
3;8;15933;936920;Maria;Nascimento;1963-06-21;F;091.735.628-40;11221.45;2024-03-13;
4;8;295375;281597;Henrique;Alves;1961-08-28;F;694.130.258-51;9482.83;2023-09-13;
1;3;743618;930001;Murilo;Moraes;1983-02-13;F;930.864.751-10;5245.57;2022-08-30;
5;3;195330;578477;Léo;Nunes;1972-04-17;F;309.825.471-88;11567.13;2017-04-28;
7;3;255170;795092;Luiz Miguel;Oliveira;1987-02-14;M;406.789.351-57;17799.74;2018-08-26;
3;4;549470;811545;Julia;Teixeira;1985-03-21;F;287.459.063-00;16274.15;2018-07-19;
1;8;828357;948782;Olivia;Guerra;1991-12-18;M;318.762.059-03;2653.78;2017-02-08;
9;7;222812;403501;Sarah;Pinto;1971-02-07;F;864.021.953-24;3406.16;2022-06-10;
9;1;942799;865114;Vitor Hugo;Vasconcelos;1987-03-27;M;034.129.568-05;1695.13;2019-11-15;
4;7;472262;706845;Danilo;da Luz;2006-04-24;F;154.926.708-67;19716.69;2021-04-24;2021-10-30
7;5;761472;80358;Sophie;da Cunha;2004-02-11;M;256.047.398-47;12341.58;2019-03-12;
1;1;536112;848411;Murilo;Moraes;1979-05-01;M;196.542.807-01;14322.77;2019-10-05;
3;9;303201;14148;Ana Beatriz;Cavalcanti;1991-12-13;M;438.071.295-88;7997.21;2020-06-13;
5;9;672827;721718;Gustavo;Vieira;1968-06-07;F;752.038.419-50;3971.93;2023-02-10;
4;7;355863;496530;João Miguel;da Paz;1961-12-23;F;617.480.953-66;9646.89;2019-11-03;
5;6;365954;894608;Heitor;Lima;2001-07-15;F;940.873.621-40;8823.44;2018-09-28;
9;5;707351;854464;Samuel;Castro;2003-05-05;M;192.763.840-22;4992.98;2018-01-20;
9;3;534415;147079;Carolina;Cirino;2003-09-03;F;052.947.168-01;18465.77;2022-12-31;
5;8;950385;682133;Rebeca;Pimenta;2006-05-18;M;745.801.926-30;16104.97;2019-04-12;
5;8;724959;72113;Olivia;Santos;1982-01-06;M;354.860.972-47;5223.24;2016-07-09;
5;1;865559;916015;Luna;Santos;1977-12-30;M;547.029.138-32;18881.62;2020-12-21;
3;6;639000;851210;Fernanda;Costa;1960-01-22;F;684.370.519-75;1666.7;2022-04-05;2022-11-13
1;1;637084;960993;Francisco;Cardoso;1962-04-29;M;843.652.190-06;16878.33;2018-09-01;
4;7;863198;524086;Luana;Dias;2002-09-19;F;401.326.789-69;17377.44;2015-01-22;
7;2;733470;25936;Levi;Abreu;1970-03-21;M;901.287.436-03;1764.06;2020-03-08;
6;4;912896;965584;Evelyn;Sousa;2003-06-04;F;857.460.192-67;5140.95;2018-10-28;
3;8;690063;158489;Gael Henrique;Carvalho;1966-01-21;F;081.456.372-44;12355.83;2021-08-08;
4;1;56789;457321;Arthur;Sousa;2000-10-26;M;853.142.976-55;13458.07;2023-10-01;
3;9;89358;439690;Carlos Eduardo;Marques;1997-09-15;F;936.247.015-25;7637.24;2023-08-13;
10;4;749134;64449;Vitor;Machado;1989-04-09;F;145.703.286-44;19473.07;2016-09-19;
5;8;504627;638552;Bella;Pastor;1966-01-19;F;830.762.954-38;6487.13;2023-05-17;
8;3;941666;112905;Renan;da Mota;1993-11-25;F;493.578.612-46;11840.13;2020-07-03;
8;7;703534;166773;Arthur;Teixeira;1998-02-01;F;941.250.736-43;15676.28;2019-05-03;
2;2;879468;195062;Cecília;da Mota;2001-05-21;F;327.986.045-83;6942.82;2024-04-11;
7;5;289538;823265;Cauã;Vasconcelos;1975-12-15;M;598.032.174-88;13252.76;2015-08-18;
9;2;8470;42885;Valentina;Montenegro;1979-06-26;M;549.026.378-47;19513.66;2020-12-24;2024-10-20
2;7;403768;821895;Ana Beatriz;Sales;1976-11-13;F;709.162.584-67;17889.6;2021-05-04;
3;2;737048;411085;Lívia;Vieira;1984-08-27;M;905.876.314-57;2401.08;2017-11-14;
1;1;628184;820004;Maria Flor;Caldeira;2006-03-17;F;680.271.534-17;3951.0;2022-01-27;
5;7;424381;935385;Sabrina;Ribeiro;1998-05-31;M;415.392.780-50;15239.9;2015-09-05;
9;3;587798;987161;Raquel;da Costa;1988-12-19;M;806.294.175-20;13418.47;2024-06-04;
3;2;604558;492415;Ryan;Alves;1995-07-17;F;523.476.910-07;6455.63;2022-06-22;
1;1;548898;811443;Vinicius;Cavalcanti;1961-06-26;M;549.721.306-52;17709.77;2016-07-30;
3;3;873084;798708;João Gabriel;Peixoto;1981-05-03;M;920.741.568-20;18858.5;2017-06-11;
6;1;776309;860395;Ágatha;Cirino;1986-08-08;F;605.294.837-00;16994.84;2021-02-16;
2;2;391137;217167;Emilly;Fernandes;1964-09-29;F;958.031.274-50;9844.68;2017-06-07;
8;9;552019;88456;Otávio;Moura;1971-07-01;M;921.845.063-89;7337.27;2020-12-16;
7;9;503354;578062;Thomas;Martins;1976-09-20;F;726.380.541-35;11095.04;2017-12-04;
3;7;869023;916966;Bárbara;Machado;1964-05-18;F;594.682.130-05;4241.51;2018-04-10;
3;1;402703;675846;Levi;Pacheco;1990-02-27;M;963.802.157-86;13788.76;2021-11-01;
10;5;369344;983894;Gabriel;Aragão;1985-04-20;F;436.059.182-98;8939.32;2023-04-10;
10;8;537302;361992;Laís;Guerra;1986-06-09;M;042.179.386-40;15878.27;2018-10-01;
7;6;358890;830996;José;da Cunha;1960-01-31;M;759.624.130-16;6120.74;2023-03-26;
2;6;456351;803823;João Guilherme;da Mata;1972-12-17;M;504.731.896-66;11596.35;2017-02-19;
2;1;597589;376121;Thiago;Silveira;2002-02-14;M;983.617.452-46;18935.97;2017-03-04;
5;8;506611;792696;Bento;Souza;1999-08-27;F;695.218.374-46;1524.12;2018-12-23;
4;8;778932;760500;Maria Eduarda;Costa;2006-01-06;F;278.053.194-05;14143.22;2022-02-09;
3;1;798182;774666;Gustavo Henrique;das Neves;1977-04-08;F;293.815.607-30;11229.5;2015-11-23;2017-09-03
3;7;729121;301763;José;da Cunha;1997-12-27;F;492.078.561-58;5441.03;2019-04-23;
8;3;641279;463136;Bruna;Silva;1999-06-02;F;894.607.531-75;12200.24;2022-02-02;2024-09-02
10;3;537292;450399;Maria Sophia;Vieira;1980-06-27;F;931.860.257-02;5888.72;2017-06-06;
4;4;267301;253544;Bruno;Albuquerque;1967-06-15;F;650.294.387-00;18932.55;2016-08-29;
6;3;337699;255407;Matheus;Cunha;1980-11-02;M;862.095.741-49;17115.45;2024-07-28;
3;9;738883;744983;Igor;Jesus;1972-12-21;M;518.972.640-11;18033.03;2018-07-16;
4;3;629486;375325;Hadassa;Lopes;1972-05-31;M;304.951.827-88;14633.37;2020-07-16;
8;4;308012;408614;Theodoro;Moraes;1974-10-05;F;730.459.216-80;10967.3;2015-07-06;
7;6;766373;21745;Guilherme;Duarte;1981-05-16;M;149.728.036-22;5053.67;2023-01-16;
3;9;480598;84868;Kaique;Duarte;1974-03-09;F;239.054.617-06;10777.26;2024-03-07;
7;6;889714;706441;Ravy;Lima;1975-09-19;F;315.872.064-71;2507.37;2018-04-23;
1;6;167472;799968;Maria Laura;da Luz;1991-06-21;F;372.416.958-28;12877.29;2019-05-02;
5;9;942756;435020;Heloisa;Cavalcante;1967-10-13;F;987.014.235-41;8437.05;2014-12-31;
2;2;828772;658662;Ana Laura;Machado;1973-04-13;M;634.720.591-25;10863.42;2015-04-22;
10;9;347007;768531;Ágatha;Vieira;1960-05-14;M;096.423.578-10;18170.89;2024-04-30;
1;2;863593;978438;Giovanna;Caldeira;1987-07-04;F;405.862.793-00;3192.35;2023-10-26;
7;3;809677;935425;Gael Henrique;Oliveira;1995-09-01;M;036.729.485-00;6637.88;2017-07-09;
3;4;143555;136418;Rhavi;da Conceição;1991-09-30;M;946.108.352-15;6270.77;2017-02-01;
3;5;214368;82248;Isabel;Sales;2003-09-28;M;713.806.924-31;18116.93;2022-01-10;
3;4;912668;617390;Théo;Pereira;1971-12-09;M;806.153.794-00;8001.8;2021-06-12;
3;5;85526;942077;Maria Luiza;Rios;1989-12-01;F;965.874.103-75;16147.99;2023-12-21;
1;3;863935;217194;Melissa;da Costa;1982-01-04;M;436.278.591-46;9236.65;2018-05-29;
9;1;527771;334230;Gabriel;da Rosa;1979-03-29;M;319.748.205-05;13891.48;2022-10-13;
8;4;986313;680693;Samuel;da Mota;1994-06-13;F;561.439.082-06;13992.69;2023-10-16;
6;8;285378;369755;Vitor;da Luz;1959-06-18;F;693.041.852-89;5530.64;2020-07-17;
2;3;393811;119323;Letícia;Silveira;1984-09-20;M;047.586.932-00;11062.8;2017-06-11;
8;3;443082;274306;Renan;Cavalcante;1981-06-24;M;624.931.075-43;15585.3;2018-03-02;
2;5;461892;342939;Thales;Carvalho;1959-10-11;F;074.258.916-11;10969.66;2017-09-24;
7;7;576275;131981;Breno;Cavalcante;2003-05-15;M;086.297.541-76;13637.17;2023-07-15;
8;9;798396;603409;Ravi;da Luz;1984-07-13;F;067.315.928-03;5387.49;2023-10-13;
2;2;561309;421648;Pedro Henrique;Pires;1996-12-03;M;654.187.092-67;10874.29;2016-05-07;
3;1;211301;244329;Léo;Caldeira;1990-02-10;M;075.231.968-02;3260.04;2017-08-09;
2;9;222948;551170;Lorena;Souza;2006-10-22;M;340.716.259-61;5542.14;2019-09-04;
2;9;136551;633125;Agatha;Moura;1981-05-26;M;521.934.086-70;11679.38;2017-06-27;
10;7;629940;414081;Lucas;Fernandes;1987-02-08;F;384.526.790-92;13944.11;2023-09-19;
10;1;367833;362152;Davi Lucas;Ribeiro;1987-06-29;M;167.805.324-44;14488.03;2021-05-15;
4;8;225699;543108;Léo;Jesus;1997-01-27;M;056.271.984-94;16774.96;2024-03-01;
8;8;95849;633625;Ana Sophia;Peixoto;1971-09-14;F;803.754.692-65;16964.69;2018-03-22;
6;5;919900;703443;Alice;Novais;1972-11-22;M;405.762.389-29;12864.23;2018-02-26;
6;2;241275;903047;Ana Clara;Costela;1989-05-16;M;408.369.725-38;9073.12;2016-08-18;
1;8;296656;150971;Emanuelly;Leão;1974-07-24;F;465.910.283-15;15175.37;2021-07-26;
9;6;335748;716675;Fernanda;da Mota;1981-04-16;M;389.465.017-66;8150.64;2018-05-14;
4;4;309533;546770;Alana;Castro;1971-05-29;F;730.918.456-48;13543.97;2017-05-08;
7;1;149657;462293;Alícia;Santos;1979-11-13;M;034.869.271-40;6824.19;2021-01-23;
9;4;870421;631624;Pietro;Pinto;1998-06-18;F;015.738.249-41;7973.58;2014-12-04;
10;7;277741;777060;Davi Luiz;Rios;1999-11-21;M;637.184.529-28;3660.32;2017-08-12;
8;9;444405;982420;Leonardo;Abreu;1994-08-04;M;716.592.803-03;17022.11;2022-08-15;
8;2;715610;384483;Matheus;Silva;1992-03-03;M;602.794.531-16;3368.49;2014-11-28;
1;1;902644;745163;Marina;Azevedo;1990-12-24;M;475.390.281-14;10114.58;2022-10-04;
10;5;736851;589815;Clarice;Macedo;2002-10-28;F;275.094.186-58;4505.77;2023-10-25;
10;9;167624;520794;Allana;Rezende;1964-05-23;M;207.643.985-47;1743.42;2022-04-09;
10;3;906148;667764;Clarice;da Rosa;1988-08-17;M;098.137.462-03;17192.29;2018-06-12;
10;3;71213;110736;Igor;da Mata;1960-02-13;F;270.869.135-02;3266.01;2018-07-26;
10;5;606411;440243;Rhavi;Ramos;1973-10-08;M;809.635.274-10;14602.57;2015-12-04;
8;1;363896;349027;Calebe;Araújo;2002-03-24;F;364.809.257-00;13289.15;2016-03-27;
1;5;684622;253616;Ester;Silveira;1980-07-16;M;839.462.105-89;15858.76;2020-11-21;
3;4;914994;548290;Davi Luiz;Brito;1978-04-15;M;694.710.258-85;9880.13;2018-01-16;2018-06-17
1;5;441274;606330;Julia;Novais;1960-12-26;M;945.107.832-05;14649.92;2020-06-12;
9;7;968894;210170;Henry Gabriel;Pires;2003-02-12;F;148.305.679-10;3256.33;2019-06-27;
5;4;839736;678727;Henry;Carvalho;1995-12-03;F;158.627.039-77;18210.55;2019-10-31;
6;3;471796;27540;Eloá;da Mota;1959-05-11;F;275.160.384-07;19371.66;2017-08-17;
5;9;652221;809464;Luiz Gustavo;Porto;2000-12-17;F;381.254.907-79;10161.83;2018-07-15;
9;4;168112;878137;Maria Eduarda;Pastor;1997-04-21;M;371.982.450-05;6435.58;2022-02-01;
5;4;508347;922969;Heitor;Dias;1985-05-07;F;653.127.489-19;6397.68;2018-02-04;
10;8;281158;996658;Oliver;Azevedo;1984-07-04;M;329.087.645-47;14338.69;2021-01-30;
5;2;689492;32719;Leandro;Cavalcante;1983-03-19;F;765.289.340-29;7237.53;2022-07-23;
4;6;430236;817221;João Guilherme;Ribeiro;1990-06-13;M;265.907.183-77;19299.25;2020-05-30;
6;8;462849;182208;Nicolas;Campos;1978-07-30;F;501.934.786-84;9412.22;2022-12-21;
6;2;92062;584725;Davi Lucca;da Costa;1964-01-19;F;398.260.571-77;3923.84;2015-01-14;
9;7;686380;503323;Camila;Pinto;1962-11-30;M;526.093.184-05;8776.17;2022-12-20;
7;1;708117;881762;Stella;Rios;2002-10-03;F;509.863.427-00;12614.47;2019-01-31;
9;2;585004;701274;Sara;Araújo;2004-09-28;F;169.378.245-64;1502.48;2014-12-20;
2;6;789668;354144;Sophia;Andrade;1997-11-16;F;328.916.507-86;17167.35;2023-07-15;
10;8;274232;572375;Maria Isis;Mendonça;1985-04-22;M;475.968.032-29;18844.37;2022-06-27;
2;1;112343;345643;Maria Vitória;Mendes;1977-01-24;M;630.752.819-21;7280.69;2024-11-14;
5;2;107329;571221;Augusto;Nascimento;2001-07-31;F;359.812.670-03;15199.03;2019-03-27;
2;3;466166;173617;Hadassa;Cunha;1963-02-24;M;956.183.407-39;10106.96;2022-01-21;
3;8;738862;872149;Eduarda;Vieira;1983-11-08;M;659.820.137-30;11873.28;2018-07-12;
2;2;324854;86890;Francisco;Dias;1959-09-27;F;693.471.580-20;5360.21;2015-02-28;
4;8;676471;623466;Oliver;Porto;1979-02-24;F;134.095.728-05;4951.59;2020-05-29;
1;7;992960;631740;Ana Beatriz;Castro;1975-03-27;M;870.613.945-01;6740.88;2022-06-01;
8;8;923364;780729;Vitor Gabriel;Costa;1993-11-28;F;825.917.643-28;7874.86;2020-10-30;
3;4;943806;484730;Manuella;Mendes;1987-02-02;F;273.985.401-32;13389.56;2023-03-27;
10;5;708422;259203;Caroline;Pires;1962-03-17;M;579.863.041-20;19671.02;2019-11-27;
9;3;207341;856037;Luiza;Fernandes;2003-06-12;F;715.936.082-68;19098.69;2014-12-26;
9;3;34522;515422;Daniela;Vasconcelos;1960-06-09;F;976.150.234-16;18003.26;2024-01-12;
8;6;12490;206987;Pedro Henrique;Rodrigues;1966-09-07;M;861.402.975-67;2760.24;2022-07-22;2023-03-11
2;9;727175;704421;Nicole;Pastor;1960-02-10;F;964.327.180-31;12848.61;2019-01-26;
7;1;571007;500355;Murilo;Mendonça;1975-05-24;F;345.182.609-70;15175.96;2018-03-03;
10;5;872187;801692;Noah;Pimenta;1999-12-13;F;362.957.048-83;9804.23;2020-02-10;
5;2;40778;90256;Pedro Henrique;Alves;1962-08-02;F;517.263.480-08;8509.93;2024-05-23;
4;5;508252;419999;Esther;Moura;2000-04-19;M;156.204.973-99;13116.22;2024-11-06;
8;3;418472;707349;Hadassa;Moura;1982-09-20;F;482.510.693-51;18481.87;2015-08-20;
10;5;492501;574269;Pedro Lucas;Rezende;1993-04-10;F;569.870.342-65;7125.01;2024-02-11;
10;3;363500;39071;Juliana;Almeida;1986-12-04;F;683.092.741-22;9624.3;2018-07-10;
2;4;347499;242262;Marina;Martins;1970-08-14;F;947.620.815-58;1944.69;2022-09-09;
3;8;919861;72484;Kevin;Nascimento;1977-07-05;M;017.832.694-13;4777.64;2018-12-22;
4;3;10394;685984;Melissa;Rodrigues;1969-11-16;F;701.642.593-25;13990.76;2018-09-23;
7;8;326646;557141;Henry Gabriel;Jesus;1991-11-30;M;981.465.370-57;4448.8;2020-09-04;
2;2;496606;854350;Stephany;Mendes;1966-12-08;F;841.920.736-50;15073.72;2020-08-29;
7;1;614439;859659;Maria Liz;Câmara;1984-08-29;F;580.264.371-44;7638.66;2021-12-16;
1;5;230431;975207;Ana Vitória;Lopes;1988-01-15;F;732.801.546-26;13221.51;2017-08-03;
4;7;918625;71349;Gustavo Henrique;Castro;1994-03-20;F;318.697.054-75;2248.17;2017-08-09;
2;6;7416;308900;Isaac;Leão;1981-09-12;F;837.065.124-08;2573.0;2016-08-23;
1;3;917463;622814;Enzo Gabriel;Pinto;1964-04-08;M;024.375.168-08;10190.04;2024-07-30;
3;1;993550;778602;Pietro;Duarte;1977-10-19;M;279.851.403-79;16218.45;2022-12-11;
2;2;211569;860568;Gabrielly;Araújo;1998-12-19;M;204.863.579-29;18787.31;2020-01-27;
2;8;752482;901355;Eduardo;Rios;1972-01-11;F;076.358.149-66;19763.15;2020-11-20;
3;9;106820;144910;Mariane;Lima;1981-06-03;F;908.674.315-39;15002.57;2022-06-28;
3;2;656962;531150;Milena;Abreu;1976-01-08;M;309.624.581-98;15012.77;2021-02-11;
2;7;939907;389824;Oliver;da Cruz;1971-09-21;F;501.867.239-03;11891.33;2023-12-24;
7;5;253940;593482;Heloísa;da Mata;2001-08-13;M;327.961.085-03;4320.98;2016-12-27;
6;5;988157;370045;Carolina;Pacheco;1971-05-30;F;146.295.073-61;1887.86;2018-06-16;
5;4;684178;947103;Ana Luiza;da Cunha;1962-02-27;M;127.689.035-40;4944.98;2023-06-20;
8;3;288901;273416;Theo;Câmara;1967-10-26;M;739.648.012-40;17636.01;2024-02-20;
6;6;209826;663535;Luiz Gustavo;Abreu;1986-10-07;M;928.537.140-04;10781.01;2020-12-22;
5;6;198725;665628;Rael;Pinto;1992-11-16;M;067.942.138-69;12925.27;2015-05-12;
6;7;806822;108156;Aylla;Mendonça;1963-11-08;F;864.791.520-85;15831.8;2022-12-18;2023-03-17
9;6;33545;668758;Noah;Machado;1978-08-14;F;948.057.216-85;5784.02;2015-02-19;
7;9;283296;816186;Benicio;Martins;1962-01-27;M;210.967.435-07;18515.97;2015-06-18;
5;2;351196;680062;Ana Sophia;Farias;2000-01-02;F;970.456.321-34;1644.02;2019-10-21;
4;3;265703;387238;Benjamim;da Costa;1983-02-04;M;592.316.048-05;4662.62;2024-02-16;
10;2;427831;299009;Paulo;da Rosa;1969-03-13;M;906.721.835-95;6274.03;2022-07-29;
10;3;345399;180338;Kaique;Câmara;2000-08-05;F;546.890.371-75;5832.78;2019-05-13;
4;1;674171;569481;Bernardo;Fonseca;1998-02-07;M;493.526.817-46;9896.81;2023-02-17;
8;6;861892;363486;Henry Gabriel;Sampaio;1964-02-11;F;632.591.748-00;3665.08;2022-05-18;
7;6;195081;503206;Julia;Costela;1995-10-02;M;751.894.360-39;14863.78;2015-04-02;
7;1;699307;910814;Benício;Barbosa;2005-02-06;M;386.524.091-70;12870.86;2019-11-26;
7;3;161328;711698;Maya;Martins;1962-12-08;F;487.293.160-22;8553.58;2015-09-19;
4;5;66237;735119;Manuella;Nunes;1975-03-27;M;390.278.614-04;18308.12;2017-04-19;
3;2;161715;262450;Hadassa;Marques;1967-08-23;M;623.087.491-13;8861.72;2019-04-16;
7;6;564635;763678;José Pedro;Siqueira;1979-02-10;F;034.219.875-05;10574.08;2020-05-02;
10;6;269494;264713;Luiz Miguel;das Neves;1993-02-14;F;103.924.675-34;8445.19;2018-10-23;
8;9;993311;526515;Ana Luiza;Correia;2002-06-16;M;806.273.594-00;9304.74;2014-11-18;
7;1;22606;434632;João;da Conceição;1997-01-03;M;082.467.193-78;19114.19;2015-07-07;
1;1;516760;711696;Maysa;Peixoto;1980-01-20;F;835.017.469-20;19042.98;2023-08-26;
8;9;466517;582888;Maria Liz;das Neves;1989-04-14;F;435.168.902-15;12196.03;2022-03-13;
1;6;220461;322817;Heloisa;da Mota;1973-09-14;F;547.913.862-64;2733.67;2018-06-19;
10;8;659426;134968;Cauã;da Cunha;1997-08-09;F;807.493.152-88;7339.48;2019-03-01;
3;8;820509;886383;Luiz Gustavo;Azevedo;1961-01-15;F;450.823.716-90;10588.16;2020-07-02;
4;1;378295;967176;Noah;Sales;1975-10-20;F;276.934.180-40;8786.02;2019-09-06;
10;2;321617;937651;Marcela;Pinto;1966-10-07;M;243.589.761-82;10822.3;2016-01-10;
6;4;46423;28289;Eloá;Monteiro;1959-11-12;F;128.576.904-01;10211.11;2020-10-24;
1;3;659422;489113;Carolina;Rodrigues;1992-12-26;M;390.641.857-00;11918.27;2021-08-03;
6;3;924576;490647;Maria Isis;Monteiro;1972-09-14;F;786.521.094-94;2291.04;2021-12-05;
2;2;321326;689301;Yago;Dias;1964-09-21;F;123.749.056-16;19930.56;2023-10-30;
1;8;424629;424256;Maria Luísa;Cardoso;1960-08-22;M;329.408.617-22;3189.58;2020-06-22;
8;7;701892;516739;Bruna;Duarte;1964-09-07;F;461.539.287-73;4190.37;2022-03-18;
7;4;280637;75191;Gabriel;Souza;1967-01-24;M;025.619.483-15;10102.19;2020-02-06;
8;6;257994;170152;Letícia;Gomes;1978-09-03;F;570.612.493-07;19550.84;2015-10-31;
4;8;161847;101606;Enzo;Barbosa;1961-07-14;F;520.846.193-51;14989.67;2024-04-11;
6;3;285539;980506;Paulo;Costela;1968-04-22;F;976.851.042-02;13755.05;2020-06-14;2023-04-02
2;7;337705;795729;Ana Beatriz;Porto;1988-06-08;F;530.698.147-00;7229.23;2017-02-12;
1;4;690335;681143;Ravi;Moura;1967-08-20;F;740.356.128-71;13329.2;2016-05-01;
9;3;498328;252433;Renan;Marques;2002-02-24;M;685.410.972-85;14690.47;2017-05-01;
2;1;397256;780369;Pedro Lucas;da Conceição;2002-07-20;M;962.150.847-94;8734.79;2018-12-06;
3;3;60509;966116;Ian;Azevedo;2003-01-16;M;038.162.745-44;4297.08;2016-04-08;
7;2;294977;85814;Ester;Pastor;1964-11-13;M;561.420.837-26;5512.74;2019-12-10;
